STAT_DATE,XMMC,CMSL,CMSL_outlier,same_week1_sales_percent
2016-04-28,(B)¶¬¹Ï(°ë),32,37.0,0.1199400299850075
2016-04-29,(B)¶¬¹Ï(°ë),79,46.5,0.13943028485757122
2016-04-30,(B)¶¬¹Ï(°ë),87,75.75,0.17391304347826086
2016-05-01,(B)¶¬¹Ï(°ë),72,72.0,0.1834319526627219
2016-05-02,(B)¶¬¹Ï(°ë),83,46.5,0.10946745562130178
2016-05-03,(B)¶¬¹Ï(°ë),24,37.0,0.11538461538461539
2016-05-04,(B)¶¬¹Ï(°ë),37,37.0,0.13313609467455623
2016-05-05,(B)¶¬¹Ï(°ë),39,39.0,0.12721893491124261
2016-05-06,(B)¶¬¹Ï(°ë),44,44.0,0.12721893491124261
2016-05-07,(B)¶¬¹Ï(°ë),75,75.0,0.20414201183431951
2016-05-08,(B)¶¬¹Ï(°ë),102,102.0,0.21267893660531698
2016-05-09,(B)¶¬¹Ï(°ë),33,43.75,0.10088616223585549
2016-05-10,(B)¶¬¹Ï(°ë),53,53.0,0.125426039536469
2016-05-11,(B)¶¬¹Ï(°ë),38,43.75,0.12678936605316973
2016-05-12,(B)¶¬¹Ï(°ë),59,59.0,0.10088616223585549
2016-05-13,(B)¶¬¹Ï(°ë),53,53.0,0.12678936605316973
2016-05-14,(B)¶¬¹Ï(°ë),106,106.0,0.2065439672801636
2016-05-15,(B)¶¬¹Ï(°ë),73,86.25,0.20542082738944364
2016-05-16,(B)¶¬¹Ï(°ë),31,43.75,0.1326676176890157
2016-05-17,(B)¶¬¹Ï(°ë),44,44.0,0.10556348074179743
2016-05-18,(B)¶¬¹Ï(°ë),58,58.0,0.10556348074179743
2016-05-19,(B)¶¬¹Ï(°ë),43,43.0,0.11126961483594865
2016-05-20,(B)¶¬¹Ï(°ë),62,62.0,0.12553495007132667
2016-05-21,(B)¶¬¹Ï(°ë),89,89.0,0.21398002853067047
2016-05-22,(B)¶¬¹Ï(°ë),78,86.25,0.22149837133550487
2016-05-23,(B)¶¬¹Ï(°ë),56,56.0,0.09500542888165038
2016-05-24,(B)¶¬¹Ï(°ë),56,56.0,0.11509229098805646
2016-05-25,(B)¶¬¹Ï(°ë),51,51.0,0.09500542888165038
2016-05-26,(B)¶¬¹Ï(°ë),51,51.0,0.1281216069489685
2016-05-27,(B)¶¬¹Ï(°ë),60,60.0,0.11509229098805646
2016-05-28,(B)¶¬¹Ï(°ë),117,103.0,0.2301845819761129
2016-05-29,(B)¶¬¹Ï(°ë),101,101.0,0.20246478873239437
2016-05-30,(B)¶¬¹Ï(°ë),41,41.0,0.10269953051643192
2016-05-31,(B)¶¬¹Ï(°ë),54,54.0,0.10328638497652583
2016-06-01,(B)¶¬¹Ï(°ë),78,58.25,0.13615023474178403
2016-06-02,(B)¶¬¹Ï(°ë),53,53.0,0.10093896713615023
2016-06-03,(B)¶¬¹Ï(°ë),68,58.25,0.14553990610328638
2016-06-04,(B)¶¬¹Ï(°ë),101,101.0,0.20892018779342722
2016-06-05,(B)¶¬¹Ï(°ë),75,81.0,0.186184565569347
2016-06-06,(B)¶¬¹Ï(°ë),52,52.0,0.12088505126821371
2016-06-07,(B)¶¬¹Ï(°ë),72,72.0,0.12088505126821371
2016-06-08,(B)¶¬¹Ï(°ë),65,65.0,0.11009174311926606
2016-06-09,(B)¶¬¹Ï(°ë),126,83.25,0.11009174311926606
2016-06-10,(B)¶¬¹Ï(°ë),90,83.25,0.12951969778737182
2016-06-11,(B)¶¬¹Ï(°ë),92,83.25,0.22234214786832163
2016-06-12,(B)¶¬¹Ï(°ë),57,81.0,0.2165058949624866
2016-06-13,(B)¶¬¹Ï(°ë),59,59.0,0.08788853161843516
2016-06-14,(B)¶¬¹Ï(°ë),58,58.0,0.1157556270096463
2016-06-15,(B)¶¬¹Ï(°ë),44,55.0,0.12486602357984995
2016-06-16,(B)¶¬¹Ï(°ë),55,55.0,0.11361200428724544
2016-06-17,(B)¶¬¹Ï(°ë),68,68.0,0.12486602357984995
2016-06-18,(B)¶¬¹Ï(°ë),99,99.0,0.2165058949624866
2016-06-19,(B)¶¬¹Ï(°ë),109,100.25,0.15584415584415584
2016-06-20,(B)¶¬¹Ï(°ë),63,63.0,0.10004810004810005
2016-06-21,(B)¶¬¹Ï(°ë),63,63.0,0.13852813852813853
2016-06-22,(B)¶¬¹Ï(°ë),42,55.0,0.12506012506012507
2016-06-23,(B)¶¬¹Ï(°ë),55,55.0,0.16017316017316016
2016-06-24,(B)¶¬¹Ï(°ë),80,71.25,0.16017316017316016
2016-06-25,(B)¶¬¹Ï(°ë),104,104.0,0.16017316017316016
2016-06-26,(B)¶¬¹Ï(°ë),94,94.0,0.1705263157894737
2016-06-27,(B)¶¬¹Ï(°ë),55,55.0,0.12421052631578948
2016-06-28,(B)¶¬¹Ï(°ë),63,63.0,0.12210526315789473
2016-06-29,(B)¶¬¹Ï(°ë),71,71.0,0.11578947368421053
2016-06-30,(B)¶¬¹Ï(°ë),55,55.0,0.11578947368421053
2016-07-01,(B)¶¬¹Ï(°ë),79,71.25,0.1431578947368421
2016-07-02,(B)¶¬¹Ï(°ë),83,83.0,0.20842105263157895
2016-07-03,(B)¶¬¹Ï(°ë),95,95.0,0.1959921798631476
2016-07-04,(B)¶¬¹Ï(°ë),46,56.0,0.12316715542521994
2016-07-05,(B)¶¬¹Ï(°ë),77,77.0,0.12316715542521994
2016-07-06,(B)¶¬¹Ï(°ë),56,56.0,0.10752688172043011
2016-07-07,(B)¶¬¹Ï(°ë),72,72.0,0.10752688172043011
2016-07-08,(B)¶¬¹Ï(°ë),85,77.0,0.13929618768328444
2016-07-09,(B)¶¬¹Ï(°ë),102,102.0,0.20332355816226785
2016-07-10,(B)¶¬¹Ï(°ë),98,98.0,0.1909598781107161
2016-07-11,(B)¶¬¹Ï(°ë),55,55.0,0.11173184357541899
2016-07-12,(B)¶¬¹Ï(°ë),84,77.0,0.12798374809547994
2016-07-13,(B)¶¬¹Ï(°ë),57,57.0,0.1442356526155409
2016-07-14,(B)¶¬¹Ï(°ë),65,65.0,0.11173184357541899
2016-07-15,(B)¶¬¹Ï(°ë),84,77.0,0.1447435246317928
2016-07-16,(B)¶¬¹Ï(°ë),111,111.0,0.1686135093956323
2016-07-17,(B)¶¬¹Ï(°ë),110,110.0,0.17757009345794392
2016-07-18,(B)¶¬¹Ï(°ë),63,63.0,0.10467289719626169
2016-07-19,(B)¶¬¹Ï(°ë),63,63.0,0.14392523364485982
2016-07-20,(B)¶¬¹Ï(°ë),56,56.0,0.10467289719626169
2016-07-21,(B)¶¬¹Ï(°ë),75,75.0,0.13457943925233645
2016-07-22,(B)¶¬¹Ï(°ë),77,77.0,0.14392523364485982
2016-07-23,(B)¶¬¹Ï(°ë),117,110.25,0.19065420560747665
2016-07-24,(B)¶¬¹Ï(°ë),97,97.0,0.1814814814814815
2016-07-25,(B)¶¬¹Ï(°ë),49,56.0,0.10185185185185185
2016-07-26,(B)¶¬¹Ï(°ë),68,68.0,0.1425925925925926
2016-07-27,(B)¶¬¹Ï(°ë),54,54.0,0.10555555555555556
2016-07-28,(B)¶¬¹Ï(°ë),65,65.0,0.12037037037037036
2016-07-29,(B)¶¬¹Ï(°ë),92,77.0,0.1425925925925926
2016-07-30,(B)¶¬¹Ï(°ë),100,100.0,0.20555555555555555
2016-07-31,(B)¶¬¹Ï(°ë),120,103.5,0.1984663960306721
2016-08-01,(B)¶¬¹Ï(°ë),74,74.0,0.11366711772665765
2016-08-02,(B)¶¬¹Ï(°ë),75,75.0,0.11366711772665765
2016-08-03,(B)¶¬¹Ï(°ë),65,65.0,0.10103743797925124
2016-08-04,(B)¶¬¹Ï(°ë),53,53.0,0.13531799729364005
2016-08-05,(B)¶¬¹Ï(°ë),70,70.0,0.13892647722147045
2016-08-06,(B)¶¬¹Ï(°ë),87,87.0,0.19891745602165087
2016-08-07,(B)¶¬¹Ï(°ë),94,94.0,0.18762088974854932
2016-08-08,(B)¶¬¹Ï(°ë),75,75.0,0.10831721470019343
2016-08-09,(B)¶¬¹Ï(°ë),88,71.75,0.13152804642166344
2016-08-10,(B)¶¬¹Ï(°ë),50,56.25,0.10444874274661509
2016-08-11,(B)¶¬¹Ï(°ë),45,56.25,0.12572533849129594
2016-08-12,(B)¶¬¹Ï(°ë),62,62.0,0.14893617021276595
2016-08-13,(B)¶¬¹Ï(°ë),84,84.0,0.19342359767891681
2016-08-14,(B)¶¬¹Ï(°ë),84,84.0,0.1962085308056872
2016-08-15,(B)¶¬¹Ï(°ë),82,71.75,0.14028436018957346
2016-08-16,(B)¶¬¹Ï(°ë),62,62.0,0.14218009478672985
2016-08-17,(B)¶¬¹Ï(°ë),54,54.0,0.12322274881516587
2016-08-18,(B)¶¬¹Ï(°ë),69,69.0,0.1004739336492891
2016-08-19,(B)¶¬¹Ï(°ë),62,62.0,0.13270142180094788
2016-08-20,(B)¶¬¹Ï(°ë),89,89.0,0.16492890995260664
2016-08-21,(B)¶¬¹Ï(°ë),102,102.0,0.18828242363545317
2016-08-22,(B)¶¬¹Ï(°ë),57,57.0,0.15022533800701052
2016-08-23,(B)¶¬¹Ï(°ë),53,53.0,0.14371557336004007
2016-08-24,(B)¶¬¹Ï(°ë),71,71.0,0.11266900350525788
2016-08-25,(B)¶¬¹Ï(°ë),66,66.0,0.11266900350525788
2016-08-26,(B)¶¬¹Ï(°ë),58,58.0,0.12418627941912869
2016-08-27,(B)¶¬¹Ï(°ë),108,108.0,0.16825237856785177
2016-08-28,(B)¶¬¹Ï(°ë),87,87.0,0.1708185053380783
2016-08-29,(B)¶¬¹Ï(°ë),40,57.5,0.14590747330960854
2016-08-30,(B)¶¬¹Ï(°ë),61,61.0,0.1260803253685816
2016-08-31,(B)¶¬¹Ï(°ë),76,76.0,0.10981189628876462
2016-09-01,(B)¶¬¹Ï(°ë),81,81.0,0.14031520081342144
2016-09-02,(B)¶¬¹Ï(°ë),73,73.0,0.1260803253685816
2016-09-03,(B)¶¬¹Ï(°ë),96,96.0,0.1809862735129639
2016-09-04,(B)¶¬¹Ï(°ë),108,108.0,0.19805825242718447
2016-09-05,(B)¶¬¹Ï(°ë),56,56.0,0.11067961165048544
2016-09-06,(B)¶¬¹Ï(°ë),62,62.0,0.1029126213592233
2016-09-07,(B)¶¬¹Ï(°ë),79,79.0,0.1378640776699029
2016-09-08,(B)¶¬¹Ï(°ë),66,66.0,0.12815533980582525
2016-09-09,(B)¶¬¹Ï(°ë),58,58.0,0.11262135922330097
2016-09-10,(B)¶¬¹Ï(°ë),78,78.0,0.20970873786407768
2016-09-11,(B)¶¬¹Ï(°ë),102,102.0,0.1636876763875823
2016-09-12,(B)¶¬¹Ï(°ë),54,54.0,0.10818438381937912
2016-09-13,(B)¶¬¹Ï(°ë),69,69.0,0.1147695202257761
2016-09-14,(B)¶¬¹Ï(°ë),88,76.75,0.14299153339604892
2016-09-15,(B)¶¬¹Ï(°ë),136,114.5,0.1523988711194732
2016-09-16,(B)¶¬¹Ï(°ë),115,76.75,0.13734713076199437
2016-09-17,(B)¶¬¹Ï(°ë),81,81.0,0.18062088428974601
2016-09-18,(B)¶¬¹Ï(°ë),60,80.25,0.21301775147928995
2016-09-19,(B)¶¬¹Ï(°ë),65,65.0,0.11045364891518737
2016-09-20,(B)¶¬¹Ï(°ë),46,57.5,0.1222879684418146
2016-09-21,(B)¶¬¹Ï(°ë),66,66.0,0.15581854043392504
2016-09-22,(B)¶¬¹Ï(°ë),48,57.5,0.1301775147928994
2016-09-23,(B)¶¬¹Ï(°ë),76,76.0,0.11439842209072978
2016-09-24,(B)¶¬¹Ï(°ë),108,108.0,0.15384615384615385
2016-09-25,(B)¶¬¹Ï(°ë),95,95.0,0.17770034843205576
2016-09-26,(B)¶¬¹Ï(°ë),63,63.0,0.09407665505226481
2016-09-27,(B)¶¬¹Ï(°ë),55,55.0,0.12020905923344948
2016-09-28,(B)¶¬¹Ï(°ë),61,61.0,0.13371080139372823
2016-09-29,(B)¶¬¹Ï(°ë),67,67.0,0.1994773519163763
2016-09-30,(B)¶¬¹Ï(°ë),91,91.0,0.13371080139372823
2016-10-01,(B)¶¬¹Ï(°ë),114,99.5,0.14111498257839722
2016-10-02,(B)¶¬¹Ï(°ë),88,88.0,0.15727584517393434
2016-10-03,(B)¶¬¹Ï(°ë),91,91.0,0.12738853503184713
2016-10-04,(B)¶¬¹Ï(°ë),83,83.0,0.11268985791278785
2016-10-05,(B)¶¬¹Ï(°ë),94,85.0,0.1293483586477217
2016-10-06,(B)¶¬¹Ï(°ë),114,85.0,0.11268985791278785
2016-10-07,(B)¶¬¹Ï(°ë),94,85.0,0.1489465948064674
2016-10-08,(B)¶¬¹Ï(°ë),69,83.25,0.2116609505144537
2016-10-09,(B)¶¬¹Ï(°ë),61,83.25,0.17873941674506114
2016-10-10,(B)¶¬¹Ï(°ë),57,57.0,0.11853245531514581
2016-10-11,(B)¶¬¹Ï(°ë),52,52.0,0.10348071495766697
2016-10-12,(B)¶¬¹Ï(°ë),52,52.0,0.1147695202257761
2016-10-13,(B)¶¬¹Ï(°ë),66,66.0,0.12605832549388524
2016-10-14,(B)¶¬¹Ï(°ë),77,77.0,0.17121354656632173
2016-10-15,(B)¶¬¹Ï(°ë),95,95.0,0.187206020696143
2016-10-16,(B)¶¬¹Ï(°ë),92,92.0,0.14660558100791338
2016-10-17,(B)¶¬¹Ï(°ë),54,54.0,0.15160349854227406
2016-10-18,(B)¶¬¹Ï(°ë),73,73.0,0.13827571845064557
2016-10-19,(B)¶¬¹Ï(°ë),54,54.0,0.1416076634735527
2016-10-20,(B)¶¬¹Ï(°ë),69,69.0,0.1416076634735527
2016-10-21,(B)¶¬¹Ï(°ë),82,82.0,0.1416076634735527
2016-10-22,(B)¶¬¹Ï(°ë),113,99.5,0.13869221157850894
2016-10-23,(B)¶¬¹Ï(°ë),118,109.0,0.17262830482115085
2016-10-24,(B)¶¬¹Ï(°ë),59,59.0,0.1181959564541213
2016-10-25,(B)¶¬¹Ï(°ë),67,67.0,0.10782789009849664
2016-10-26,(B)¶¬¹Ï(°ë),74,69.5,0.10782789009849664
2016-10-27,(B)¶¬¹Ï(°ë),64,64.0,0.1368584758942457
2016-10-28,(B)¶¬¹Ï(°ë),97,69.5,0.15966822187662
2016-10-29,(B)¶¬¹Ï(°ë),136,109.0,0.19699326075686885
2016-10-30,(B)¶¬¹Ï(°ë),98,98.0,0.17574021012416427
2016-10-31,(B)¶¬¹Ï(°ë),75,69.5,0.10315186246418338
2016-11-01,(B)¶¬¹Ï(°ë),75,69.5,0.13944603629417382
2016-11-02,(B)¶¬¹Ï(°ë),53,57.5,0.10315186246418338
2016-11-03,(B)¶¬¹Ï(°ë),59,59.0,0.1318051575931232
2016-11-04,(B)¶¬¹Ï(°ë),65,65.0,0.15663801337153774
2016-11-05,(B)¶¬¹Ï(°ë),99,99.0,0.19006685768863418
2016-11-06,(B)¶¬¹Ï(°ë),80,91.0,0.19926873857404023
2016-11-07,(B)¶¬¹Ï(°ë),55,55.0,0.10786106032906764
2016-11-08,(B)¶¬¹Ï(°ë),55,55.0,0.12248628884826325
2016-11-09,(B)¶¬¹Ï(°ë),58,58.0,0.12705667276051189
2016-11-10,(B)¶¬¹Ï(°ë),62,62.0,0.1170018281535649
2016-11-11,(B)¶¬¹Ï(°ë),77,69.5,0.12705667276051189
2016-11-12,(B)¶¬¹Ï(°ë),94,94.0,0.19926873857404023
2016-11-13,(B)¶¬¹Ï(°ë),82,91.0,0.18937198067632852
2016-11-14,(B)¶¬¹Ï(°ë),58,58.0,0.13429951690821257
2016-11-15,(B)¶¬¹Ï(°ë),54,54.0,0.13429951690821257
2016-11-16,(B)¶¬¹Ï(°ë),56,56.0,0.1111111111111111
2016-11-17,(B)¶¬¹Ï(°ë),64,64.0,0.11400966183574879
2016-11-18,(B)¶¬¹Ï(°ë),68,68.0,0.12560386473429952
2016-11-19,(B)¶¬¹Ï(°ë),106,106.0,0.19130434782608696
2016-11-20,(B)¶¬¹Ï(°ë),97,97.0,0.18782249742002063
2016-11-21,(B)¶¬¹Ï(°ë),42,42.0,0.11351909184726522
2016-11-22,(B)¶¬¹Ï(°ë),43,43.0,0.11351909184726522
2016-11-23,(B)¶¬¹Ï(°ë),53,53.0,0.1197110423116615
2016-11-24,(B)¶¬¹Ï(°ë),61,61.0,0.12796697626418987
2016-11-25,(B)¶¬¹Ï(°ë),61,61.0,0.1434468524251806
2016-11-26,(B)¶¬¹Ï(°ë),90,90.0,0.19401444788441694
2016-11-27,(B)¶¬¹Ï(°ë),79,87.25,0.18309859154929578
2016-11-28,(B)¶¬¹Ï(°ë),41,41.0,0.11670020120724346
2016-11-29,(B)¶¬¹Ï(°ë),45,45.0,0.10865191146881288
2016-11-30,(B)¶¬¹Ï(°ë),50,50.0,0.11267605633802817
2016-12-01,(B)¶¬¹Ï(°ë),43,43.0,0.12877263581488935
2016-12-02,(B)¶¬¹Ï(°ë),67,61.75,0.13682092555331993
2016-12-03,(B)¶¬¹Ï(°ë),100,100.0,0.21327967806841047
2016-12-04,(B)¶¬¹Ï(°ë),73,87.25,0.21700223713646533
2016-12-05,(B)¶¬¹Ï(°ë),58,58.0,0.09395973154362416
2016-12-06,(B)¶¬¹Ï(°ë),39,44.5,0.09619686800894854
2016-12-07,(B)¶¬¹Ï(°ë),51,51.0,0.1185682326621924
2016-12-08,(B)¶¬¹Ï(°ë),52,52.0,0.13646532438478748
2016-12-09,(B)¶¬¹Ï(°ë),74,61.75,0.13646532438478748
2016-12-10,(B)¶¬¹Ï(°ë),107,100.25,0.20134228187919462
2016-12-11,(B)¶¬¹Ï(°ë),101,101.0,0.2038551401869159
2016-12-12,(B)¶¬¹Ï(°ë),53,53.0,0.09579439252336448
2016-12-13,(B)¶¬¹Ï(°ë),69,61.75,0.10514018691588785
2016-12-14,(B)¶¬¹Ï(°ë),58,58.0,0.11682242990654206
2016-12-15,(B)¶¬¹Ï(°ë),64,64.0,0.10046728971962617
2016-12-16,(B)¶¬¹Ï(°ë),67,61.75,0.14427570093457945
2016-12-17,(B)¶¬¹Ï(°ë),96,96.0,0.2336448598130841
2016-12-18,(B)¶¬¹Ï(°ë),85,85.0,0.1918636613523914
2016-12-19,(B)¶¬¹Ï(°ë),58,58.0,0.12754260582737767
2016-12-20,(B)¶¬¹Ï(°ë),74,74.0,0.09785596481583288
2016-12-21,(B)¶¬¹Ï(°ë),50,61.0,0.11214953271028037
2016-12-22,(B)¶¬¹Ï(°ë),73,73.0,0.11434854315557999
2016-12-23,(B)¶¬¹Ï(°ë),80,80.0,0.13578889499725125
2016-12-24,(B)¶¬¹Ï(°ë),114,114.0,0.22045079714128643
2016-12-25,(B)¶¬¹Ï(°ë),100,100.0,0.20383451059535823
2016-12-26,(B)¶¬¹Ï(°ë),70,70.0,0.10696266397578204
2016-12-27,(B)¶¬¹Ï(°ë),59,59.0,0.12462159434914229
2016-12-28,(B)¶¬¹Ï(°ë),66,66.0,0.1170534813319879
2016-12-29,(B)¶¬¹Ï(°ë),78,78.0,0.12916246215943492
2016-12-30,(B)¶¬¹Ï(°ë),89,78.0,0.12462159434914229
2016-12-31,(B)¶¬¹Ï(°ë),123,114.5,0.19374369323915236
2017-01-01,(B)¶¬¹Ï(°ë),112,112.0,0.1559633027522936
2017-01-02,(B)¶¬¹Ï(°ë),96,78.0,0.10642201834862386
2017-01-03,(B)¶¬¹Ï(°ë),65,65.0,0.13577981651376148
2017-01-04,(B)¶¬¹Ï(°ë),61,61.0,0.11192660550458716
2017-01-05,(B)¶¬¹Ï(°ë),60,60.0,0.13394495412844037
2017-01-06,(B)¶¬¹Ï(°ë),69,69.0,0.14678899082568808
2017-01-07,(B)¶¬¹Ï(°ë),86,86.0,0.20917431192660552
2017-01-08,(B)¶¬¹Ï(°ë),79,79.0,0.1768346595932803
2017-01-09,(B)¶¬¹Ï(°ë),72,72.0,0.1237842617152962
2017-01-10,(B)¶¬¹Ï(°ë),61,61.0,0.10433244916003537
2017-01-11,(B)¶¬¹Ï(°ë),78,78.0,0.11671087533156499
2017-01-12,(B)¶¬¹Ï(°ë),65,65.0,0.13793103448275862
2017-01-13,(B)¶¬¹Ï(°ë),120,78.0,0.13793103448275862
2017-01-14,(B)¶¬¹Ï(°ë),83,83.0,0.20247568523430592
2017-01-15,(B)¶¬¹Ï(°ë),88,88.0,0.21092278719397364
2017-01-16,(B)¶¬¹Ï(°ë),57,57.0,0.14689265536723164
2017-01-17,(B)¶¬¹Ï(°ë),61,61.0,0.1224105461393597
2017-01-18,(B)¶¬¹Ï(°ë),81,81.0,0.11487758945386065
2017-01-19,(B)¶¬¹Ï(°ë),82,82.0,0.11299435028248588
2017-01-20,(B)¶¬¹Ï(°ë),76,76.0,0.12994350282485875
2017-01-21,(B)¶¬¹Ï(°ë),93,93.0,0.16195856873822975
2017-01-22,(B)¶¬¹Ï(°ë),79,79.0,0.15310077519379844
2017-01-23,(B)¶¬¹Ï(°ë),76,76.0,0.13953488372093023
2017-01-24,(B)¶¬¹Ï(°ë),54,54.0,0.1182170542635659
2017-01-25,(B)¶¬¹Ï(°ë),68,68.0,0.1511627906976744
2017-01-26,(B)¶¬¹Ï(°ë),62,62.0,0.12596899224806202
2017-01-29,(B)¶¬¹Ï(°ë),71,88.0,0.1511627906976744
2017-01-30,(B)¶¬¹Ï(°ë),86,76.0,0.16085271317829458
2017-01-31,(B)¶¬¹Ï(°ë),76,88.0,0.16356877323420074
2017-02-01,(B)¶¬¹Ï(°ë),61,88.0,0.10594795539033457
2017-02-02,(B)¶¬¹Ï(°ë),93,76.0,0.11338289962825279
2017-02-03,(B)¶¬¹Ï(°ë),46,53.75,0.15055762081784388
2017-02-04,(B)¶¬¹Ï(°ë),61,75.5,0.1524163568773234
2017-02-05,(B)¶¬¹Ï(°ë),93,93.0,0.1412639405204461
2017-02-06,(B)¶¬¹Ï(°ë),44,53.75,0.17286245353159851
2017-02-07,(B)¶¬¹Ï(°ë),45,53.75,0.15705765407554673
2017-02-08,(B)¶¬¹Ï(°ë),53,53.0,0.15109343936381708
2017-02-09,(B)¶¬¹Ï(°ë),57,57.0,0.1073558648111332
2017-02-10,(B)¶¬¹Ï(°ë),72,72.0,0.13518886679920478
2017-02-11,(B)¶¬¹Ï(°ë),114,93.0,0.12326043737574553
2017-02-12,(B)¶¬¹Ï(°ë),77,77.0,0.1749502982107356
2017-02-13,(B)¶¬¹Ï(°ë),42,53.75,0.15109343936381708
2017-02-14,(B)¶¬¹Ï(°ë),67,67.0,0.16666666666666666
2017-02-15,(B)¶¬¹Ï(°ë),43,54.25,0.16666666666666666
2017-02-16,(B)¶¬¹Ï(°ë),81,68.0,0.14393939393939395
2017-02-17,(B)¶¬¹Ï(°ë),71,71.0,0.10179924242424243
2017-02-18,(B)¶¬¹Ï(°ë),89,89.0,0.14299242424242425
2017-02-19,(B)¶¬¹Ï(°ë),83,88.25,0.17613636363636365
2017-02-20,(B)¶¬¹Ï(°ë),45,54.25,0.10179924242424243
2017-02-21,(B)¶¬¹Ï(°ë),65,65.0,0.11697497279651796
2017-02-22,(B)¶¬¹Ï(°ë),60,60.0,0.11534276387377584
2017-02-23,(B)¶¬¹Ï(°ë),61,61.0,0.12404787812840043
2017-02-24,(B)¶¬¹Ï(°ë),75,68.0,0.15669205658324264
2017-02-25,(B)¶¬¹Ï(°ë),86,86.0,0.20239390642002175
2017-02-26,(B)¶¬¹Ï(°ë),93,93.0,0.16757344940152338
2017-02-27,(B)¶¬¹Ï(°ë),49,54.25,0.11697497279651796
2017-02-28,(B)¶¬¹Ï(°ë),60,60.0,0.1362480935434672
2017-03-01,(B)¶¬¹Ï(°ë),59,59.0,0.1103202846975089
2017-03-02,(B)¶¬¹Ï(°ë),51,51.0,0.13828164717844432
2017-03-03,(B)¶¬¹Ï(°ë),66,66.0,0.1443823080833757
2017-03-04,(B)¶¬¹Ï(°ë),100,96.25,0.1809862735129639
2017-03-05,(B)¶¬¹Ï(°ë),94,94.0,0.17946110828673106
2017-03-06,(B)¶¬¹Ï(°ë),56,56.0,0.1103202846975089
2017-03-07,(B)¶¬¹Ï(°ë),55,55.0,0.13340174448435094
2017-03-08,(B)¶¬¹Ï(°ë),100,68.0,0.12314007183170857
2017-03-09,(B)¶¬¹Ï(°ë),57,57.0,0.12519240636223705
2017-03-10,(B)¶¬¹Ï(°ë),84,68.0,0.13955874807593638
2017-03-11,(B)¶¬¹Ï(°ë),102,96.25,0.17650076962544894
2017-03-12,(B)¶¬¹Ï(°ë),95,95.0,0.19086711133914827
2017-03-13,(B)¶¬¹Ï(°ë),52,52.0,0.11133914828116984
2017-03-14,(B)¶¬¹Ï(°ë),56,56.0,0.12441679626749612
2017-03-15,(B)¶¬¹Ï(°ë),60,60.0,0.12234318299637117
2017-03-16,(B)¶¬¹Ï(°ë),57,57.0,0.1057542768273717
2017-03-17,(B)¶¬¹Ï(°ë),77,77.0,0.1368584758942457
2017-03-18,(B)¶¬¹Ï(°ë),120,120.0,0.19958527734577503
2017-03-19,(B)¶¬¹Ï(°ë),99,99.0,0.19491964748574392
2017-03-20,(B)¶¬¹Ï(°ë),63,63.0,0.11612234318299637
2017-03-21,(B)¶¬¹Ï(°ë),68,68.0,0.11195928753180662
2017-03-22,(B)¶¬¹Ï(°ë),65,65.0,0.13842239185750635
2017-03-23,(B)¶¬¹Ï(°ë),72,72.0,0.11603053435114503
2017-03-24,(B)¶¬¹Ï(°ë),95,76.25,0.13842239185750635
2017-03-25,(B)¶¬¹Ï(°ë),109,109.0,0.19592875318066158
2017-03-26,(B)¶¬¹Ï(°ë),114,114.0,0.19338422391857507
2017-03-27,(B)¶¬¹Ï(°ë),75,75.0,0.10585241730279898
2017-03-28,(B)¶¬¹Ï(°ë),59,59.0,0.10526315789473684
2017-03-29,(B)¶¬¹Ï(°ë),72,72.0,0.11278195488721804
2017-03-30,(B)¶¬¹Ï(°ë),76,76.0,0.10714285714285714
2017-03-31,(B)¶¬¹Ï(°ë),90,76.25,0.14473684210526316
2017-04-01,(B)¶¬¹Ï(°ë),98,98.0,0.22556390977443608
2017-04-02,(B)¶¬¹Ï(°ë),124,114.5,0.18609022556390978
2017-04-03,(B)¶¬¹Ï(°ë),103,76.25,0.11842105263157894
2017-04-04,(B)¶¬¹Ï(°ë),88,76.25,0.1173931808372896
2017-04-05,(B)¶¬¹Ï(°ë),53,59.75,0.11221406991799741
2017-04-06,(B)¶¬¹Ï(°ë),66,66.0,0.12429866206301252
2017-04-07,(B)¶¬¹Ï(°ë),66,66.0,0.1316357358653431
2017-04-08,(B)¶¬¹Ï(°ë),122,122.0,0.1881743634009495
2017-04-09,(B)¶¬¹Ï(°ë),93,93.0,0.19680621493310316
2017-04-10,(B)¶¬¹Ï(°ë),49,59.75,0.1294777729823047
2017-04-11,(B)¶¬¹Ï(°ë),59,59.0,0.10314685314685315
2017-04-12,(B)¶¬¹Ï(°ë),60,60.0,0.1258741258741259
2017-04-13,(B)¶¬¹Ï(°ë),58,58.0,0.13286713286713286
2017-04-14,(B)¶¬¹Ï(°ë),84,84.0,0.1333041958041958
2017-04-15,(B)¶¬¹Ï(°ë),111,111.0,0.17132867132867133
2017-04-16,(B)¶¬¹Ï(°ë),96,96.0,0.20017482517482518
2017-04-17,(B)¶¬¹Ï(°ë),50,59.0,0.1333041958041958
2017-04-18,(B)¶¬¹Ï(°ë),69,69.0,0.14048825426070935
2017-04-19,(B)¶¬¹Ï(°ë),81,81.0,0.11008751727314602
2017-04-20,(B)¶¬¹Ï(°ë),83,83.0,0.12160294795025334
2017-04-21,(B)¶¬¹Ï(°ë),90,80.25,0.12160294795025334
2017-04-22,(B)¶¬¹Ï(°ë),99,99.0,0.22478120681713495
